Title,Date,Link,Listing Image URL,Article Image URL,Article Text
"Pakistan's strike will echo globally, no announcements would be needed: DG ISPR","May 08, 2025",https://www.geo.tv/latest/603690-pakistans-strike-will-echo-globally-no-announcements-would-be-needed-dg-ispr,https://www.geo.tv/assets/front/images/placeholders/100x75.png,https://www.geo.tv/assets/uploads/updates/2025-05-08/603690_993412_updates.jpg,"Director General Inter-Services Public Relations (DG ISPR) Lieutenant General Ahmed Sharif Chaudhry on Thursday warned that Pakistan’s retaliation to any Indian misadventure would be so decisive and resounding that the entire world would hear its echo, and no announcements would be needed. ""When Pakistan strikes, it will be unmistakable and undeniable. You won’t need the media to explain — the impact will speak for itself,” the military spokesperson said while addressing a joint press conference with Deputy Prime Minister and Foreign Minister Ishaq Dar. India launched strikes on Pakistan and AJK early Wednesday morning — an assault that Islamabad called a ""blatant act of war"". Islamabad said six Pakistani locations, from mosques to hydropower projects, were targeted. At least 31 civilians, including children, were martyred and 57 sustained injuries after India launched an unprovoked and devious attack at six locations — Ahmedpur East, Muridke, Sialkot and Shakkargarh in Punjab and Muzaffarabad and Kotli in Azad Kashmir. In retaliation, the Pakistan armed forces shot down five Indian Air Force (IAF) jets, seven drones, destroyed a brigade headquarters and a number of checkposts along the Line of Control (LoC). Later, New Delhi alleged that Pakistan targeted 15 Indian cities with drones and missiles. Meanwhile, the Pakistan Army said it shot down 29 drones from India at multiple locations, including Karachi and Lahore and the garrison city of Rawalpindi. During the press briefing today, the DG ISPR categorically dismissed India’s allegations that Pakistan launched attacks on 15 locations across Indian territory, labelling the claims as “utterly false.” He said India is trying to present fabricated evidence to justify its recent military actions against Pakistan. “India’s claims are baseless. The images they’ve shown of alleged Pakistani projectiles are laughable. A projectile of that nature would at least set dry grass on fire, but their so-called evidence shows no such damage,” the DG ISPR said. He said that India has claimed that Pakistan fired 15 projectiles, all of which were neutralised by Indian air defenses. However, the DG ISPR mocked these assertions, pointing out India’s failure to protect its own aircraft. “If India claims it neutralised 15 projectiles, why couldn’t it save its own five jets from being shot down by the Pakistan Air Force?” he asked, referring to downing five Indian aircraft, including three Rafale fighters, one MiG-29, and one SU-30 by the Pakistan Air Force. He said India, in the early hours of May 8, launched a highly provocative and dangerously escalatory attack on its own territory in Amritsar, calling it “a deeply insidious and sinister attack”. He said three projectiles were deliberately dropped off in the capital of Indian Punjab. The fourth projectile, he said, entered Pakistan airspace and was neutralised by Pakistan’s air defence. “Anything that is moving or anything that is coming, it is being monitored and being taken out.” He said Pakistan categorically denies any intention or action that would endanger the civilian population in Indian Punjab. ""Has the Indian army and government been living in the 18th century? When will they step out of the theatre and cinema and return to reality?” he asked. Speaking during the press conference, DPM Dar said that India deliberately targeted Amritsar with projectiles and missiles in a calculated move to incite anti-Pakistan sentiments within the Sikh community. “In a deeply sinister act, three projectiles were deliberately dropped at Amritsar, the capital of Indian Punjab while the fourth projectile which entered in Pakistan’s airspace was neutralised by Pakistan air defence and its debris fell in Denga which is inside Pakistan,” the deputy PM said. He added that this malicious act of the Hindutva regime falsely implicated Pakistan for targeting Indian civilians and inciting anti-Pakistani sentiments among the Punjabi Sikh population to externalise the rising communal tensions within India. “Pakistan categorically denies any intention or action that endangered civilian populations in Indian Punjab. Unlike the divisive policies of Indian leadership, Pakistan remains firmly committed to safeguarding innocent lives and regional harmony,” he added."
"Pakistan's J-10s brought down two Indian fighter aircraft, US officials say","May 08, 2025",https://www.geo.tv/latest/603675-pakistans-chinese-made-jet-brought-down-two-indian-fighter-aircraft-us-officials-say,https://www.geo.tv/assets/front/images/placeholders/100x75.png,https://www.geo.tv/assets/uploads/updates/2025-05-08/603675_8556322_updates.jpg,"A top Chinese-made Pakistani fighter plane shot down at least two Indian military aircraft on Wednesday, two US officials told Reuters , marking a major milestone for Beijing's advanced fighter jet and dispelling fake narratives from India. An Indian Air Force spokesperson said he had no comment when asked about the Reuters report. The performance of a leading Chinese fighter jet against a Western rival is being closely watched in Washington for insights into how Beijing might fare in any showdown over Taiwan or the wider Indo-Pacific. One US official, speaking on condition of anonymity, said there was high confidence that Pakistan had used the Chinese-made J-10 aircraft to launch air-to-air missiles against Indian fighter jets, bringing down at least two. Another official said that at least one Indian jet that was shot down was a French-made Rafale fighter aircraft. Both officials said Pakistan's F-16 aircraft, made by Lockheed Martin, were not used in the shootdown. New Delhi has not acknowledged the loss of any of its planes and instead said it carried out successful strikes inside Pakistan. World powers from the US to Russia and China have called for calm in one of the world's most dangerous, and most populated, nuclear flashpoint regions. In France, Rafale manufacturer Dassault Aviation and the MBDA consortium, which makes the Meteor air-to-air missile, could not immediately be reached for comment on a public holiday. While Reuters reported on Wednesday that three Indian planes went down, citing local government officials in India, this marks the first Western confirmation that Pakistan's Chinese-made jets were used in the shootdowns. Defense Minister Khawaja Asif told Reuters on Thursday that the J-10 was used to shoot down three French-made Rafale planes, which were newly acquired by India. Altogether, Pakistan says it downed five Indian planes in air-to-air combat. The Rafale and the model of the J-10 used by Pakistan are both considered generation 4.5 fighter jets, placing them at the leading edge of combat aircraft. India launched strikes on Pakistan and AJK early Wednesday morning — an assault that Islamabad called a ""blatant act of war"". Islamabad said six Pakistani locations, from mosques to hydropower projects, were targeted. At least 31 civilians, including children, were martyred and 57 sustained injuries after India launched an unprovoked and devious attack at six locations — Ahmedpur East, Muridke, Sialkot and Shakkargarh in Punjab and Muzaffarabad and Kotli in Azad Kashmir. In retaliation, the Pakistan armed forces shot down five Indian Air Force (IAF) jets, 29 drones, destroyed a brigade headquarters and a number of checkposts along the Line of Control (LoC). Nuclear-armed India and Pakistan have fought three major wars, as well as numerous smaller conflicts."
"British Council, Cambridge cancel May 9 exams in parts of Pakistan","May 09, 2025",https://www.geo.tv/latest/603688-cambridge-international-education,https://www.geo.tv/assets/front/images/placeholders/100x75.png,https://www.geo.tv/assets/uploads/updates/2025-05-08/603688_3923791_updates.jpg,"Cambridge International Education (CIE) and the British Council have cancelled all exams scheduled for Friday, May 9, in Muzaffarabad, Mirpur, Islamabad Capital Territory, and Punjab province due to the current security situation. The decision affects O Level, IGCSE, and International AS & A Level exams for students at both Cambridge Direct and British Council schools. “This only applies to exams on Friday 9 May,” they said, adding that they will “update schools by the evening of Sunday 11 May” about exams planned for Monday. Officials are still expecting exams in other parts of Pakistan on May 9 to go ahead “if the security situation remains unchanged,” but any new developments will be shared. Both the educational organisations in the joint statement said their “priority is to support the safety of students and staff, and help students progress with their education.” They added: “Where exams are cancelled, we use our expertise and well-established processes to make sure we can award fair grades so that students can progress.” Students have been advised to follow only the official Cambridge and British Council Pakistan pages for updates. Private candidates can contact British Council Customer Services, while school students should contact their institutions directly. Earlier, the British Council called off all GCE, IGCSE, IELTS, and University of London exams scheduled for Thursday, May 8, afternoon session across all Lahore venues due to emerging security and safety concerns. “This decision has been made to prioritise the safety & security of candidates,” the Council said, urging students and parents to rely solely on official British Council platforms for the latest updates. The statement did not mention whether the exams would be rescheduled, but emphasised that all further announcements would be made through official channels. The development comes after India launched unprovoked strikes in Pakistan in the early hours of Wednesday, two weeks after it accused its neighbour of involvement in an attack in the Indian Illegally Occupied Jammu and Kashmir (IIOJK in which 26 people were killed. Islamabad had denied the accusation and vowed to retaliate against the missile strikes, also saying it shot down five Indian aircraft, 25 drones, and damaged multiple checkposts. As the tensions continue, authorities across the country are on high alert, with flights also being suspended intermittently."
Erdogan calls Pakistan's inquiry demand 'valuable',"May 09, 2025",https://www.geo.tv/latest/603706-erdogan-calls-pakistans-inquiry-demand-valuable,https://www.geo.tv/assets/front/images/placeholders/100x75.png,https://www.geo.tv/assets/uploads/updates/2025-05-09/603706_7789194_updates.jpg,"ANKARA: Turkish President Recep Tayyip Erdogan has voiced serious concern over the growing tensions between India and Pakistan, warning that the situation could spiral into a full-blown conflict following deadly missile strikes. “We are concerned that the tension between Pakistan and India could escalate into an open conflict,"" President Erdogan said in a statement shared on social media. “I pray for Allah’s mercy on our brothers who lost their lives, and I extend my condolences to the brotherly people and government of Pakistan.” India launched strikes on Pakistan and AJK early Wednesday morning — an assault that Islamabad called a ""blatant act of war"". Islamabad said six Pakistani locations, from mosques to hydropower projects, were targeted. At least 31 civilians, including children, were martyred and 57 sustained injuries after India launched an unprovoked and devious attack at six locations — Ahmedpur East, Muridke, Sialkot and Shakkargarh in Punjab and Muzaffarabad and Kotli in Azad Kashmir. In retaliation, the Pakistan armed forces shot down five Indian Air Force (IAF) jets, seven drones, destroyed a brigade headquarters and several checkposts along the Line of Control (LoC). In his statement, Erdogan also regretted that recent Indian strikes led to the martyrdom of numerous civilians in Pakistan. The Turkish leader also pointed out that he had held a phone call with Prime Minister Shehbaz Sharif a day earlier to discuss the situation. He praised Islamabad’s proposal for an independent international investigation into the recent terrorist attack in the Indian Illegally Occupied Jammu and Kashmir (IIOJK), describing it as a “valuable” step. “Despite those who pour fuel on the fire,” Erdogan added, “Türkiye is doing everything it can to lower tensions and open channels for dialogue before the situation reaches a point of no return.” Erdogan's statement comes hours after Pakistan's civil and military leadership issued a warning that the country's retaliation to any Indian misadventure would be so decisive and resounding that the entire world would hear its echo, and no announcements would be needed. ""When Pakistan strikes, it will be unmistakable and undeniable. You won’t need the media to explain — the impact will speak for itself,” Director General Inter-Services Public Relations (DG ISPR) Lieutenant General Ahmed Sharif Chaudhry said while addressing a joint press conference with Deputy Prime Minister and Foreign Minister Ishaq Dar. The DG ISPR categorically dismissed India’s allegations that Pakistan launched attacks on 15 locations across Indian territory, labelling the claims as “utterly false.” He said India is trying to present fabricated evidence to justify its recent military actions against Pakistan. “India’s claims are baseless. The images they’ve shown of alleged Pakistani projectiles are laughable. A projectile of that nature would at least set dry grass on fire, but their so-called evidence shows no such damage,” the DG ISPR added."
Administrative issues cause major disruptions in flight operations,"May 09, 2025",https://www.geo.tv/latest/603728-administrative-issues-cause-major-disruptions-in-flight-operations,https://www.geo.tv/assets/front/images/placeholders/100x75.png,https://www.geo.tv/assets/uploads/updates/2025-05-09/603728_3291650_updates.jpg,"KARACHI: Despite the restoration of flight operations at all airports across the country, including Karachi, Lahore and Islamabad, significant disruptions are being experienced because of administrative issues. According to the flight schedule, a total of 149 flights scheduled for today have been cancelled from various airports. Islamabad has seen the cancellation of 42 flights, Lahore 36, and Karachi 34. Additionally, 11 flights in Sialkot, eight in Multan, six in Faisalabad, eight in Peshawar, and four in Quetta have also been cancelled. Sources indicated that since the resumption of flight operations, only six flights have been able to operate from the Karachi airport. The airport closures a day ago had a widespread impact, affecting about 400 flights, with 130 cancellations and 24 flights being diverted to alternative airports. Passengers are advised to contact their respective airlines for the latest updates on their flight schedules. A day ago, flight schedule was badly disrupted as airports faced suspension of flight operations for several hours. The flight operations remained suspended for almost eight hours due to heightened tensions between Pakistan and India at the country’s major airports, including Lahore, Islamabad and Karachi. While operations have resumed at all airports across Pakistan, logistical and administrative challenges continue to impact flight schedules nationwide. Uncertainty continues to affect more than 200 scheduled flights nationwide."
Islamabad says India fuelling regional tensions with false allegations,"May 09, 2025",https://www.geo.tv/latest/603720-islamabad-accuses-india-of-fuelling-regional-tensions-with-false-allegations,https://www.geo.tv/assets/front/images/placeholders/100x75.png,https://www.geo.tv/assets/uploads/updates/2025-05-09/603720_1764082_updates.jpg,"Islamabad has strongly denied the Indian claims that Pakistan launched attacks in Pathankot, Jaisalmer, and Srinagar, calling the allegations ""baseless and irresponsible"" and ""politically motivated"". In a statement released by the Foreign Office on Friday, Islamabad said India's accusations were part of a ""reckless propaganda campaign"" designed to damage Pakistan’s image and stir up tensions in the region. ""The repeated pattern of levelling accusations against Pakistan without any credible investigation reflects a deliberate strategy to manufacture a pretext for aggression and to further destabilise the region,"" reads the FO statement. On May 8, India launched strikes on Pakistan and AJK in the dark hours — an assault that Islamabad called a ""blatant act of war"". Islamabad said six Pakistani locations, from mosques to hydropower projects, were targeted. At least 31 civilians, including children, were martyred and 57 sustained injuries after India launched an unprovoked and devious attack at six locations — Ahmedpur East, Muridke, Sialkot and Shakkargarh in Punjab and Muzaffarabad and Kotli in Azad Kashmir. In retaliation, the Pakistan armed forces shot down five Indian Air Force (IAF) jets, seven drones, destroyed a brigade headquarters and a number of checkposts along the Line of Control (LoC). In its statement, the Foreign Office warned that such tactics not only risk peace in South Asia but also show a ""disturbing willingness to exploit misinformation"" for political or military purposes. Calling on the international community to take note, the statement urged global powers to ""counsel India toward restraint and responsibility"". ""Any escalation based on false pretenses will be met with full resolve and determination to safeguard Pakistan’s sovereignty and territorial integrity,"" the government said. Pakistan stressed that it remained committed to peace but it ""will not be deterred by attempts to provoke, intimidate, or mislead"". It again stressed that ""it reserves the right to respond to acts of aggression"". These claims were also rejected by the civil and military leadership of Pakistan earlier in the day. Addressing a presser on Thursday, Director General Inter-Services Public Relations (DG ISPR) Lieutenant General Ahmed Sharif Chaudhry categorically dismissed India’s allegations that Pakistan launched attacks on 15 locations across Indian territory, labelling the claims as “utterly false.” He said India is trying to present fabricated evidence to justify its recent military actions against Pakistan. “India’s claims are baseless. The images they’ve shown of alleged Pakistani projectiles are laughable. A projectile of that nature would at least set dry grass on fire, but their so-called evidence shows no such damage,” the DG ISPR said. He said that India has claimed that Pakistan fired 15 projectiles, all of which were neutralised by Indian air defences. However, the DG ISPR mocked these assertions, pointing out India’s failure to protect its aircraft. “If India claims it neutralised 15 projectiles, why couldn’t it save its own five jets from being shot down by the Pakistan Air Force?” he asked, referring to downing five Indian aircraft, including three Rafale fighters, one MiG-29, and one SU-30, by the Pakistan Air Force."
BBC confirms Indian jet downed in dogfight with Pakistan,"May 09, 2025",https://www.geo.tv/latest/603742-bbc-confirms-indian-jet-downed-in-aerial-dogfight-with-pakistan,https://www.geo.tv/assets/front/images/placeholders/100x75.png,https://www.geo.tv/assets/uploads/updates/2025-05-09/603742_8706644_updates.jpg,"A video surfaced from the Bhatinda region of Indian Punjab, appearing to depict the smouldering remnants of an Indian Air Force (IAF) jet. This development comes as Pakistan said that its pilots shot down five sophisticated Indian fighter aircraft in a significant and alarming escalation along the Pakistan-India frontier on Wednesday morning. While India has so far maintained official silence on the matter, offering neither confirmation nor denial of the Pakistani claims, the BBC's investigative unit, BBC Verify , has independently authenticated three separate videos that seem to show the aftermath of at least one aircraft crash. According to BBC Verify , all three clips are believed to have been filmed in the same field near Bhatinda. One video shows personnel identified as Indian troops collecting metal debris. Notably, among the wreckage are parts that bear a resemblance to the frame of an advanced French-made Rafale aircraft that was recently inducted into the IAF. Adding further intrigue, two additional night-time videos originating from the same location capture flaming debris and a projectile streaking across the night sky before impacting the ground and igniting a fire. Analysts suggest that these viral accounts are consistent with a mid-air strike or a dogfight scenario, lending credence to Pakistan's assertions of having successfully downed multiple Indian aircraft. According to TRT Global , Justin Crump, a former British Army officer and head of the security firm Sibylline, analysed the footage for the BBC . He said that the recovered fragments appear to include a French-made air-too-air missile, a type compatible with both the Rafale and Mirage 2000 jets, both of which are operated by the IAF. Additionally, an image that was widely circulating on social media, added to the visual evidence as it showed a tail fin bearing the markings ""BS001"" and ""Rafale"". The BBC's verification process, which included a reverse image search, indicates that the image is recent and not related to any prior incidents. The unfolding situation is drawing intense scrutiny from global military observers. The reported aerial encounters between Pakistan's advanced fighter jets and India's French-built fighters offer a rare glimpse into the real-world capabilities of modern combat aircraft, missile technology, and pilot performance under high-pressure conditions. Furthermore, two high-ranking US officials have reportedly told Reuters news agency that at least two Indian aircraft were brought down in the engagement. This development could potentially mark a significant milestone for Chinese jet technology, which has been exported to Pakistan. During a press conference held on Wednesday afternoon, India's Foreign Secretary Vikram Misri notably refrained from either confirming or denying the reports of lost aircraft."
"'In talks, Pakistan must set condition India doesn't repeat war drama every two years'","May 09, 2025",https://www.geo.tv/latest/603759-in-talks-pakistan-must-set-condition-india-doesnt-repeat-war-drama-every-two-years-ex-foreign-secretary,https://www.geo.tv/assets/front/images/placeholders/100x75.png,https://www.geo.tv/assets/uploads/updates/2025-05-09/603759_1299997_updates.jpg,"Former foreign secretary Aizaz Chaudhry has said that any future talks with India must come with strict pre-conditions to prevent the recurrence of New Delhi’s “war drama” every two years. Speaking on Geo News ' morning show ""Geo Pakistan"", Chaudhry stressed the need for written guarantees to ensure such provocations are not repeated. “We must be firm that this biennial drama by India comes to an end,” he said, adding that India has repeatedly stirred tensions for political gains, particularly under the Modi administration, which he accused of fuelling hatred among the Indian public. Chaudhry noted that Pakistan had been provoked considerably this time, alleging that India not only sent drones across the border but also launched a disinformation campaign to claim that Pakistan had fired missiles first. “They accused us falsely of launching missiles and used that as a justification for sending drones,” said the former diplomat. “We did not resort to lies—we crafted our narrative with responsibility.” He called for the establishment of a joint commission between the two countries to probe such incidents and prevent future escalations. “If any such event occurs, there must be a mechanism—an SOP—that leads to a commission being formed immediately,” Chaudhry proposed. He also criticised Indian media for continuously spreading falsehoods, saying the disinformation had reached unprecedented levels. Commenting on India’s threat to block Pakistan’s water, Chaudhry termed it “unacceptable” and a clear violation of regional norms. “There has to be a guarantee, written and binding, that India will not take such actions again.” Chaudhry further said that if no assurance is secured on two key points — India’s war-mongering rhetoric and its aggressive tactics — then peace talks would hold little value. “If there’s no guarantee on these, I don’t see much benefit in pursuing peace talks,” he remarked."
"NA voices unity, backs army's response to Indian aggression","May 09, 2025",https://www.geo.tv/latest/603769-national-assembly-voices-unity-backs-armys-response-to-indian,https://www.geo.tv/assets/front/images/placeholders/100x75.png,https://www.geo.tv/assets/uploads/updates/2025-05-09/603769_2541405_updates.jpg,"ISLAMABAD: In a show of national solidarity, the National Assembly has yet again expressed unanimous support for Pakistan's military response to India's recent acts of aggression. The lawmakers from various political parties rallied behind the armed forces, applauding their steadfast actions to defend the country's sovereignty. The latest escalation in the decades-old India-Pakistan rivalry began on May 7 when at least 31 civilians were killed in an unprovoked Indian cross-border attack. In retaliation, Pakistan downed its five fighter jets, including three Rafale, and dozens of drones. Meanwhile, India continues to send drones into Pakistani territory, with the military shooting down nearly 80, including Israeli-made IAI Heron — medium-altitude, long-endurance — unmanned aerial vehicles (UAVs). Defence Minister Khawaja Asif, speaking in the assembly, commended the military's bold stance against India's provocations. ""We have effectively responded to India's aggressive designs, and our armed forces are battling bravely along the Line of Control (LoC), border, and working boundary,"" Asif said. He highlighted the significant achievements of Pakistan's military, such as the downing of five Indian fighter jets and the interception of a drone aimed at gathering intelligence on Pakistan's positions. Asif also reaffirmed the strategic support Pakistan has received from international allies, including China, Azerbaijan, and Turkey, who have stood by the country in this period of heightened tension. ""India's closest allies have distanced themselves, and our adversary has failed to garner broad international backing,"" Asif remarked. The defence minister also spoke about the strategic importance of maintaining national morale, noting that Pakistan's military is well-equipped and fully prepared for any escalation. ""Our forces are fighting valiantly and are 200% ready to confront any challenge,"" Asif said, urging the public to remain confident in the army's efforts. PTI senior leader Asad Qaiser emphasised national unity during his address in the National Assembly, stating: ""When Pakistan faces a challenge, the whole nation puts aside differences and stands united."" He reaffirmed PTI's role as a responsible political party and added: ""For the sake of unity, we supported the resolutions presented in the house."" Qaiser also highlighted the injustices faced by PTI members, referring to the mistreatment of party leadership and their imprisonment in Adiala Jail. ""We were subjected to ill-treatment, but we held back our anger when India launched an attack,"" he said. Criticising the government, Qaiser condemned the decision regarding military courts, which he believed was unconstitutional. ""Military courts should not be used for civilian trials,"" he said. He also expressed concern over the denial of a meeting between the Khyber Pakhtunkhwa Chief Minister Ali Amin Gandapur and the PTI founder, Imran Khan, despite a court order. He accused the government of dividing the nation instead of fostering unity, adding: ""The government has fragmented national unity."" Qaiser also condemned the ongoing crackdown on PTI workers, calling it an unlawful act against democracy. ""This is treason,"" he remarked. Qaiser called for the release of PTI's leadership, particularly Khan, who remains in jail. ""If anything happens to him, those responsible will be held accountable,"" he warned. He concluded by stressing that despite being in a state of war, the government should focus on national security rather than political persecution. Maulana Fazlur Rehman, the emir of the Jamiat Ulema-e-Islam-Fazl (JUI-F), announced that his party would observe Defence Day today in honour of Pakistan's defence. He said: ""On May 11, there will be a Million March in Peshawar, and on May 15, another Million March will be held in Quetta."" The rallies are expected to serve as a significant show of solidarity and unity among the people. Fazl further explained the party's efforts in supporting the country's defence, stating: ""The government called on the youth to enlist for civil defence; we have entrusted Ansar al-Islam with the responsibility of civilian defence."" He added that the youth of religious seminaries were fighting on the front lines of Pakistan's defence. ""Today, the youth from religious seminaries are on the first line of defence for Pakistan,"" he said. The JUI-F leader also touched upon the country's foreign policy concerns. ""We have no diplomatic mission abroad; all we have is communication over the phone,"" he said, expressing dissatisfaction with the current state of diplomatic activities. Fazl said that Pakistan should be engaging with countries like China, Saudi Arabia, Iran, and Afghanistan to strengthen its foreign relations. ""We should have engaged with China, Saudi Arabia, Iran, and Afghanistan,"" he said, adding that he was not content with the government's handling of diplomatic matters. He emphasised the importance of strengthening Pakistan's defence institutions during these challenging times. ""This is the time to fortify the country's defence institutions,"" he said. Fazl also pointed out that Pakistan is currently on the front lines in the face of Indian aggression. ""The reality is that Pakistan is on the front lines against Indian aggression,"" he remarked. He condemned India's actions, noting that Indian forces had launched rockets at mosques, seminaries, and civilian areas. ""Our brothers and sisters have been martyred,"" he added. Despite the challenges, he praised the Pakistan Army for its courageous and strategic defence efforts. ""The Pakistani army has defended the country with bravery and stunning strategies,"" he concluded. Federal Minister Rana Tanveer strongly condemned India's aggressive actions against Pakistan. ""India has launched aggression against Pakistan,"" he said, emphasising the self-made excuses used by India to link these actions with Pakistan. He said: ""India fabricated its reason [for attacks] and tried to connect it with Pakistan."" Tanveer asserted that Pakistan had successfully thwarted India's designs. ""Pakistan has crushed India's ambitions,"" he remarked. Reflecting on the situation in Kashmir, he noted, ""When India annexed Occupied Kashmir through constitutional amendments, we should have raised our voices at that moment."" He also said that India has aligned itself with Israel. ""India has formed an alliance with Israel,"" Tanveer said, condemning Israel's actions in Gaza. Tanveer suggested that Indian Prime Minister Narendra Modi had been misled by Israel. ""Modi has fallen into a trap with Israel's advice,"" he said, adding, ""Now, Modi has to deal with Pakistan."" Regarding the sentiments of the people, Tanveer shared: ""We are receiving calls from people who want to go to the border."" He expressed confidence in Pakistan's military capabilities, stating: ""Our forces are professional, and I know the modern defence equipment we possess."" He further praised Pakistan's military advancements, highlighting the superiority of the JF-17 Thunder fighter jet. ""The capability of the JF-17 Thunder is greater than the F-16,"" he said. Tanveer concluded with a warning to India, saying: ""I want to make India understand that it's not the gun but the people behind the gun that make a difference."" He also credited the Pakistan Air Force for its success in bringing down the Rafale fighter jet, stating, ""The credit for shooting down the Rafale goes to our Shaheens (the Pakistan Air Force)."""
"US VP Vance says war between India, Pakistan will be 'none of our business'","May 09, 2025",https://www.geo.tv/latest/603770-us-vp-vance-says-war-between-india-pakistan-will-be-none-of-our-business,https://www.geo.tv/assets/front/images/placeholders/100x75.png,https://www.geo.tv/assets/uploads/updates/2025-05-09/603770_9538106_updates.jpg,"WASHINGTON: US Vice President JD Vance said on Thursday that India and Pakistan should de-escalate tensions, but he added that the US cannot control the nuclear-armed Asian neighbours and a war between them would be ""none of our business"". ""We want this thing to de-escalate as quickly as possible. We can't control these countries, though,"" Vance said in an interview on Fox News show ""The Story with Martha MacCallum"". ""What we can do is try to encourage these folks to de-escalate a little bit, but we're not going to get involved in the middle of war that's fundamentally none of our business and has nothing to do with America's ability to control it,"" he added. India is an important partner for Washington, which aims to counter China's rising influence, while Pakistan remains a US ally despite its diminished importance after Washington's withdrawal from neighbouring Afghanistan in 2021. Analysts and some former officials have said US involvement to achieve diplomatic goals in Russia's war in Ukraine and Israel's war in Gaza may make Washington leave India and Pakistan on their own in the early days of their tensions, without much direct pressure from the US government. Defence Minister Khawaja Asif said further retaliation was ""increasingly certain,"" on the second day of major clashes on Thursday. Two days of fighting killed nearly four dozen people. The latest escalation in the decades-old India-Pakistan rivalry began on May 7 when at least 31 civilians were killed in unprovoked Indian cross border attack. In retaliation, Pakistan downed its five fighter jets, including three Rafale, and dozens of drones. India claimed it targeted terrorists hideouts inside Pakistan, in response to the April 22 militants attack that left 26 people in Illegally India Occupied Jammu and Kashmir dead that New Delhi blamed on Islamabad, which denied the accusations and called for a neutral probe. ""Our hope and our expectation is that this is not going to spiral into a broader regional war or, God forbid, a nuclear conflict,"" Vance said on Thursday. Washington has held regular talks with both in recent days, including on Thursday when Secretary of State Marco Rubio held calls with Prime Minister Shehbaz Sharif and the India's foreign minister while urging them to de-escalate and have direct dialogue. US President Donald Trump called rising tensions a shame. On Wednesday, he said he hoped the two countries will stop now after going ""tit-for-tat"". The State Department urged both countries to work towards what Washington terms as a ""responsible solution."""
PM Shehbaz vows to provide relief to common man in upcoming budget,"May 09, 2025",https://www.geo.tv/latest/603787-pm-shehbaz-vows-to-provide-relief-to-common-man-in-upcoming-budget,https://www.geo.tv/assets/front/images/placeholders/100x75.png,https://www.geo.tv/assets/uploads/updates/2025-05-09/603787_2147843_updates.jpg,"Prime Minister Shehbaz Sharif said on Friday that providing relief to the common man in the upcoming budget was his government’s utmost priority. Chairing a meeting on the preparation of the federal budget 2025-26, the premier said that all resources will be utilised to reduce the financial difficulties of the poor and middle class. The premier directed that the upcoming budget should be prepared with a focus on sustainable export-driven growth and giving due consideration to projects to promote industries and increase production. The budget should also focus extensively on the creation of jobs, agriculture, information technology, small and medium enterprises, and the housing sector, he added. The premier said that the government and the private sector must work together for national development and prosperity. Calling the public-private partnerships and youth vocational training among the government’s priorities, PM Shehbaz noted that positive results were emerging from the government’s power sector reforms, as the reduction in electricity prices for industries would help promote industry and production. He further said that automation and digitisation were being promoted to bring transparency in the government system and facilitate the business community and investors. He said that the government would continue the process of rightsizing to reduce the size of the federal government in the next fiscal year. During the briefing, the attendees were informed that consultations with the private sector on budget preparation had been in process for the past three months, besides consultative sessions with stakeholders from various sectors. The meeting was also informed that the five-year Trade Policy Framework for 2025-30 and the E-Commerce 2.0 Framework would be completed soon, and a plan for tariff rationalisation was also being prepared. The delegation of businessmen and experts expressed confidence in the government’s economic policies and presented their suggestions which the prime minister welcomed and directed the inclusion of feasible proposals in the budget."
